track_id,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0H57lJQoHSzP4nE7EvTJPP,Have You Seen That Girl?,At What Cost,GoldLink,2017-03-24,162277,42,0.00566,0.869,0.792,0.0,0.0683,-6.351,0.141,107.985,4
3DlgDXIYtnWtJKiB8bZQMv,Photosynthesis,Bucket List Project,Saba,2016-10-27,201732,66,0.536,0.777,0.662,4.61e-06,0.593,-8.393,0.27,111.13,4
3CblJq8QQQ0bb7vwJu8c3v,4EVA (feat. Pharrell Williams),4EVA (feat. Pharrell Williams),Aminé,2023-04-07,190373,75,0.0248,0.83,0.695,0.0755,0.0573,-9.445,0.0716,112.046,4
632PCenoAviq31MsIh9eBM,Be Careful (feat. Thundercat),Intimidated,KAYTRANADA,2021-11-19,163013,61,0.0162,0.825,0.683,2.2e-05,0.0582,-9.338,0.0923,106.002,4
078lbDGGTqBuTKU3bypXxQ,90 Proof (with J. Cole),Luv 4 Rent,Smino,2022-10-28,208269,65,0.215,0.768,0.626,2.63e-05,0.144,-6.516,0.125,147.77,4
051zam2WDIKOLdu4XYpCaA,Claymore (feat. Smino),The House Is Burning,Isaiah Rashad,2021-07-30,186151,60,0.632,0.688,0.517,0.000922,0.0887,-10.374,0.125,141.287,4
3tsFWhe45D6CGFSMA77T3B,Trouble On Central,Harlan & Alondra,Buddy,2018-07-20,187426,57,0.233,0.812,0.448,0.000272,0.13,-6.621,0.0666,99.958,4
6AOcDjTt4jfe9ostQ6eAs7,Same Clothes As Yesterday (feat. Ciscero),At What Cost,GoldLink,2017-03-24,200774,39,0.605,0.583,0.654,0.0,0.103,-6.456,0.395,97.492,5
4sFzG7iUlyPmuyASCkre9A,Hair Down (feat. Kendrick Lamar),Chasing Summer,SiR,2019-08-30,216933,65,0.25,0.793,0.489,0.000101,0.432,-10.984,0.284,120.097,4
4aMExui9zpbQZNhAmMsHPB,Electric Photograph,Electric Photograph,Cupidon,2022-10-28,175381,60,0.275,0.803,0.592,0.00301,0.0844,-7.19,0.0887,110.911,4
0tId1P997Yfc6ryu7Sr5AQ,Na Hora (feat. Faktiss & McClenney),Da Rocinha 3,Sango,2015-11-10,192500,33,0.314,0.79,0.616,0.0,0.114,-9.982,0.365,123.985,4
3Cmel92VSiZQiOmZzENWUb,I Confess,Kollage,Bahamadia,1996-04-02,245733,36,0.204,0.609,0.746,0.0,0.27,-4.229,0.122,83.672,4
5x3v1Td2EkrUJfscZdb6zJ,Got My Back,"I Shine, U Shine",RIMON,2020-05-14,204901,51,0.139,0.661,0.463,0.0,0.0628,-11.754,0.0474,135.945,4
4SqPtAd2irUOyLoLcOFtkl,I Deserve (w/ NOS.),I Deserve (w/ NOS.),Smino,2021-11-11,162858,59,0.0721,0.763,0.484,0.0,0.245,-7.482,0.141,145.058,4
3NsPvsr9VrcMtAxJ50XCL9,Summatime (feat. Wale & Radiant Children),At What Cost,GoldLink,2017-03-24,226164,46,0.249,0.807,0.689,6.93e-05,0.338,-6.646,0.207,95.014,4
6NblUCwJXYkQlQ6LhcmSlQ,Ooh Nah Nah (feat. Masego),Ooh Nah Nah (feat. Masego),SiR,2017-01-23,240000,60,0.052,0.85,0.273,2.22e-06,0.104,-11.567,0.278,116.894,4
15cYjzRUBRrDHn76GdxWiv,Twin Flame,Twin Flame,KAYTRANADA,2022-08-01,232122,61,0.00707,0.61,0.709,1.61e-05,0.273,-7.143,0.241,100.489,4
3QF4i1kw1Cs4KsIJvevZ3v,Irrational (feat. Adekunle Gold) - Remix,Irrational (feat. Adekunle Gold) [Remix],Shay Lia,2021-04-23,230180,47,0.603,0.75,0.669,1.06e-06,0.0658,-5.329,0.0782,97.999,4
455RNF1FhYAjgRI0nPI9DA,Can't Get Enough,Like That,Cupidon,2023-01-20,184065,53,0.0668,0.826,0.423,0.0051,0.107,-6.624,0.144,107.03,4
5mtfHX4VyY5D81WMaOHgHV,What More Can I Say,Yes Lawd!,NxWorries,2016-10-21,156133,58,0.148,0.455,0.529,0.0,0.161,-5.693,0.153,74.885,4
3DcL8FXLA9iKwqnyj9POLt,Baguetti (with JID & Kenny Beats),Baguetti (with JID & Kenny Beats),Smino,2020-07-21,180765,56,0.418,0.788,0.513,0.0,0.125,-9.56,0.535,70.08,4
7qcxGQNLJup67pQwTKsR8E,Roll Call (feat. Mya),At What Cost,GoldLink,2017-03-24,200327,39,0.222,0.637,0.733,0.0,0.0428,-6.052,0.296,119.407,4
0hZIaQMGqu41dozEwqVa1b,Satisfaction,Satisfaction,SiR,2022-05-05,130981,62,0.66,0.685,0.577,2.69e-06,0.109,-4.655,0.108,110.326,4
5ljYtIOFDdm8unZbThF1rI,slip feat. Beam (BONUS TRACK),Pulp (Director’s Cut),Ambré,2020-07-31,202035,31,0.406,0.722,0.603,0.0,0.13,-6.813,0.308,88.149,4
58uTw3T5gfAMvvQuNhJPJH,Voodoo,Dangerous (Deluxe),Shay Lia,2019-11-19,196949,44,0.341,0.715,0.585,7.58e-06,0.133,-6.916,0.0876,105.02,4
5jATtrFA8ToejRtQqoS5fi,All for You,All for You,Wade,2018-04-03,198832,46,0.316,0.437,0.379,0.553,0.0986,-13.439,0.341,172.929,4
02nhDSWvcXYALyVkth2oXd,Who He Iz,KAYTRAMINÉ,KAYTRAMINÉ,2023-05-19,181000,71,0.0202,0.729,0.55,1.43e-05,0.387,-5.52,0.234,105.861,4
4oebzB09U8UoYtNnS6vTjt,Pudgy (with Lil Uzi Vert),Luv 4 Rent,Smino,2022-10-28,135774,59,0.649,0.776,0.773,9.01e-06,0.127,-6.387,0.0354,98.999,4
564oa00vY05d1uYnTEAAmE,Herside Story,At What Cost,GoldLink,2017-03-24,183760,63,0.656,0.885,0.595,4.42e-06,0.105,-5.487,0.286,148.034,4
33fgHbTXA4hVRriK2W1khx,The Recipe,Chasing Summer,SiR,2019-08-30,178400,60,0.049,0.527,0.494,2.76e-06,0.091,-6.606,0.088,129.555,4
1gEB5InUzgNLHPv8H34v54,"Wake Up, Get Down","Wake Up, Get Down",Cupidon,2021-04-09,259816,54,0.372,0.747,0.453,0.000276,0.125,-10.563,0.429,108.911,4
2ucJBU4uvj0RgWPY4PgVVV,All Up To You,All Up To You,Shay Lia,2020-06-26,188437,41,0.193,0.675,0.677,0.00819,0.169,-8.835,0.132,110.142,4
2W3opOU3acvOKwo8UDx0mf,Some Feelings Never Go Away,Some Feelings Never Go Away,Nia Sultana,2023-03-24,177726,53,0.24,0.642,0.572,1.86e-06,0.0999,-7.694,0.291,72.297,4
4ChbC1hqqAEhON6ZvIMJQQ,Lock My Door,Lock My Door,Joshua J,2018-02-23,215779,35,0.0562,0.764,0.734,0.0,0.0946,-7.591,0.0662,109.017,4
12CNybio0Bxean3F3uYugU,No L's,Luv 4 Rent,Smino,2022-10-28,175018,68,0.156,0.786,0.65,0.0,0.127,-6.472,0.31,130.993,4
77wZg9hR1TnPkysYKl29OJ,Sober Thoughts,Sober Thoughts,GoldLink,2015-03-31,199578,36,0.00355,0.825,0.45,4.55e-06,0.154,-9.013,0.308,94.965,4
5hpVI4uROr6e4RBQJzBwB7,Day Date,Day Date,Clavish,2023-04-27,182387,68,0.0401,0.816,0.688,7.33e-06,0.123,-5.691,0.0967,132.015,4
56cBC4ufFxIxAWeGGoUznJ,Tekky,Tekky,Chip,2023-04-27,118386,59,0.0145,0.891,0.722,6.34e-06,0.164,-8.2,0.286,141.999,4
5Gf30Ezykm4MhgzvaPL2Ei,Wicked,Wicked,Juls,2021-07-23,189354,44,0.153,0.917,0.698,2.01e-05,0.189,-7.516,0.156,126.965,4
5SwUdsvuqQE6pBiFCZjsqQ,brush u,brush u,Ragz Originale,2021-01-07,111277,33,0.646,0.495,0.527,0.0065,0.222,-9.204,0.102,120.676,5
4q4N3w0KDRYpAGmBZPLMlQ,Calendar,Crop Circle 2,Nines,2023-04-28,194709,70,0.312,0.512,0.82,0.0,0.567,-4.525,0.451,89.586,4
3PO4o0z1ao5ItW7C4HNd72,Mandy,Mandy,Scribz Riley,2020-08-25,185794,44,0.367,0.522,0.442,0.0023,0.167,-11.319,0.296,69.389,5
11RIJRbBfyLlJut96itSFd,Energy (Stay Far Away),Energy (Stay Far Away),Skepta,2018-06-20,199521,68,0.345,0.836,0.614,9.86e-05,0.088,-4.543,0.311,101.97,4
519SuHU1ai91BsRxDnT9Ki,Cloak & Dagger (feat. J Hus),"Love, Damini",Burna Boy,2022-07-07,211050,54,0.16,0.791,0.608,0.00109,0.278,-6.634,0.209,103.063,4
4wvnXoQqjIOoEis5eyTbCl,Lazarus (feat. Boj),We're All Alone In This Together,Dave,2021-07-22,204373,65,0.115,0.916,0.476,2.13e-05,0.0992,-8.852,0.321,103.997,4
3aQuwPANxNswEKh2viX9EJ,ICED OUT SUMMER,ICONICY,Ragz Originale,2022-07-29,160280,44,0.441,0.742,0.616,9.28e-06,0.257,-6.45,0.301,93.128,4
2CZK0do1yJntY27iBK3PKD,Dark Days,The Worst Generation,Che Lingo,2020-10-23,182640,46,0.45,0.639,0.813,0.0,0.115,-2.865,0.0692,124.847,4
49q1cx7bCJ53daNU3lENe7,In The Morning,CHERISH,Jay Prince,2018-05-25,212866,47,0.0303,0.764,0.905,2.66e-06,0.0303,-4.544,0.105,100.068,4
0BfJzdrAcLIQIYNP98zaO0,Dollas and Cents,Dollas and Cents,TOBi,2020-08-20,202944,30,0.15,0.94,0.424,0.00368,0.122,-8.506,0.245,101.964,4
7vF63z20Gyd0oZU8jYqGgX,I Got You,Sounds of My World (Deluxe),Juls,2022-08-05,152523,41,0.00428,0.624,0.705,0.0678,0.0616,-6.308,0.381,213.744,4
5Vd46pXPA18ky9n1t4OOiP,code red,code red,Ragz Originale,2021-12-10,155903,44,0.272,0.655,0.527,1.52e-05,0.0916,-7.592,0.051,82.037,4
4Jhp7suhWYmpFJKSwuVW8W,On My Sleeve (feat. Kaash Paige),On My Sleeve (feat. Kaash Paige),Scribz Riley,2020-10-30,182562,36,0.155,0.405,0.459,7.71e-06,0.106,-8.913,0.159,82.89,3
7jXTGAgzmvLJ40dKKJON2u,Born (feat. Cashh),Reason to Smile,Kojey Radical,2022-03-04,206586,38,0.0829,0.547,0.693,1.17e-06,0.129,-6.319,0.237,94.515,4
5gOtq0sKU24ZF8hnXlSp1V,System (feat. WizKid),We're All Alone In This Together,Dave,2021-07-22,181550,69,0.105,0.817,0.669,1.25e-06,0.247,-4.278,0.1,106.934,4
6MKGLdsfyFJlmdPRI78adp,When the Sun Comes Out,When the Sun Comes Out,kadiata,2018-10-03,253125,43,0.0386,0.848,0.603,1.22e-05,0.0751,-6.913,0.0961,131.787,5
4A7sSA10D35HQUNrSOl5Zo,Propeller (feat. Dave & BNXN),Propeller (feat. Dave & BNXN),JAE5,2022-07-28,204440,69,0.475,0.846,0.508,0.000126,0.0961,-7.873,0.308,126.447,5
24ULbF2UnOeMbkmkGriTBc,Petite,Petite,NSG,2021-08-12,182710,58,0.452,0.631,0.565,4e-05,0.0782,-6.89,0.225,101.822,4
1QxTmNDHFmgaxgAolqqgAD,22,22,JayO,2023-02-22,142120,78,0.693,0.534,0.821,1.02e-05,0.078,-7.463,0.107,111.032,5
4CGORuRtjSK6xMy8s1VvSS,The Mission,The Mission,Bakar,2021-08-19,191478,60,0.188,0.708,0.437,0.0,0.0976,-6.982,0.0807,94.053,4
3aQLKFRKoDR4vNExOr9IFN,send 4 u,WOAH,Ragz Originale,2021-01-29,146346,33,0.229,0.605,0.596,0.0,0.173,-8.346,0.0534,80.011,4
6TCIT9UrbWdT6w7ljB8h2U,NOBODY'S BUSINESS,"SOL, VOL. 2",Jay Prince,2020-11-06,194498,40,0.477,0.697,0.806,0.0464,0.132,-7.519,0.0389,114.063,4
3xisZC0wKQU9ot2FE75Bb6,Beautiful,Beautiful,Dapz on the Map,2020-07-03,189581,37,0.264,0.816,0.437,5.71e-06,0.0827,-8.506,0.081,89.937,4
6ztz7MysNjHec8CHmigWDp,Born (Remix) [feat. Cashh & King Promise],Born (Remix) [feat. Cashh & King Promise],Kojey Radical,2022-07-14,167017,37,0.0793,0.759,0.703,1.21e-06,0.143,-6.329,0.17,95.116,4
0ibShYbjMMERrW91r5VyoT,Lupita,Roots,NSG,2020-06-19,217733,54,0.324,0.75,0.492,0.000139,0.232,-6.65,0.258,98.173,4
6oUfoALNcb6H7exE2D9A4A,Summer Is Blue,Summer Is Blue,Sainté,2021-09-24,160000,46,0.418,0.652,0.597,1.21e-05,0.116,-7.614,0.366,155.921,3
6d5E28VYwyws9CY00lwxfq,Never Leave,Never Leave,WSTRN,2021-10-21,196153,50,0.0158,0.732,0.608,3.51e-05,0.317,-6.93,0.0883,89.983,4
29sSLYkzMUXyQ4n8oiSiyO,Plus Minus (with Erick the Architect),Plus Minus (with Erick the Architect),Col3trane,2022-03-18,202520,31,0.767,0.633,0.26,0.00992,0.0937,-14.644,0.218,141.473,1
6SCSFTRB2ueJIhYQ2VJK68,Eighteen,Eighteen,Moko,2020-10-25,155121,43,0.589,0.59,0.435,0.0,0.106,-9.943,0.274,109.288,5
7aIC4z5XBdEAI9kqycYxMV,Vice Versa (feat. WSTRN),Vice Versa (feat. WSTRN),One Acen,2018-01-26,190094,58,0.393,0.712,0.674,0.0,0.104,-7.454,0.183,102.007,4
35eTRjsCyCIASS7UmurJUc,Flexing (Side A),"When I’m About, You’ll Know",808INK,2018-03-02,214500,38,0.0452,0.772,0.821,0.0,0.131,-2.821,0.308,100.863,4
32sBVB5HmrwJ6e9g0S2BRL,Damselfly,Yesterday's Gone,Loyle Carner,2017-01-20,172653,67,0.517,0.82,0.596,0.00159,0.358,-7.539,0.246,94.968,4
06eTOJlWZlR8mcLgFpUT0D,War Outside (feat. Lex Amor),War Outside (feat. Lex Amor),Kojey Radical,2021-09-21,236885,49,0.0194,0.789,0.563,2.65e-06,0.0781,-4.979,0.248,140.036,4
1vkQGM41waAYdl7txOft1F,Not Around,Not Around,tendai,2021-08-17,152001,36,0.221,0.412,0.903,0.0362,0.126,-8.118,0.18,103.44,4
6fdO1Q9BsT2WbhFFLzgkNr,THE WORD,"SOL, VOL.1",Jay Prince,2020-10-16,232475,34,0.579,0.391,0.612,1.86e-06,0.103,-8.569,0.134,80.751,4
55K2ZYir51TSEBrf2thUi9,Day By Day,Day By Day,Wauve,2020-07-09,202549,44,0.239,0.634,0.714,1.13e-06,0.0828,-5.924,0.0787,97.94,4
6JiDmEYQJ6bvsqgRu206qp,NOT A GYALIS (ft. KNUCKS & Nippa),ICONICY,Ragz Originale,2022-07-29,139680,35,0.445,0.793,0.724,0.0169,0.168,-6.65,0.0669,130.122,4
7cFPWLFiE60sdgzPsyydUJ,Hide & Seek,Hide & Seek,Stormzy,2022-10-14,208350,69,0.379,0.807,0.376,0.00387,0.114,-7.768,0.0638,104.908,4
3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),PSYCHODRAMA,Dave,2019-03-08,241293,81,0.271,0.812,0.496,0.0,0.0955,-5.969,0.297,109.979,4
1ibMuYlk0n5AkYxEluhAUp,Beautiful (feat. Wretch 32 & Shakka),Reason to Smile,Kojey Radical,2022-03-04,200280,34,0.133,0.549,0.663,2.72e-06,0.0947,-7.158,0.354,62.979,3
0pRyOQjr12h9RBEFmhbTQc,Yesterday,Yesterday,Loyle Carner,2020-11-11,168654,61,0.0734,0.428,0.98,0.0,0.127,-2.975,0.443,92.035,4
6hlrui656yBRUb3qGkd5lH,Los Pollos Hermanos,Los Pollos Hermanos,Knucks,2021-03-12,95871,62,0.683,0.798,0.618,0.0,0.695,-8.218,0.163,139.972,4
1TfpBtkEQiDISwBcW1BeCX,Roadblock,Roadblock,NSG,2022-05-05,233293,56,0.1,0.877,0.75,2.18e-05,0.123,-3.021,0.238,104.035,4
4gQPATYQSZ4BfiW2Csb2f4,PDF,PDF/BE FREE,Odeal,2022-09-23,183529,34,0.227,0.794,0.452,0.77,0.11,-14.197,0.305,118.956,4
6DXEZzM4wBa3EOl0NCNSvz,Did You See,Common Sense,J Hus,2017-05-12,181413,72,0.387,0.579,0.579,0.0,0.17,-6.787,0.394,104.757,4
6I15UB0IPWQhJNJEPQ1gLE,Water (with Mahalia),Water,Kojey Radical,2018-05-10,207946,47,0.291,0.678,0.57,0.0,0.228,-3.922,0.304,140.115,4
3mtaSob1BQO4HMSA8lWKRt,In The Fire,We're All Alone In This Together,Dave,2021-07-22,423909,62,0.0497,0.765,0.681,0.0,0.216,-4.241,0.31,127.77,5
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,B.O.T.A. (Baddest Of Them All),Eliza Rose,2022-08-12,226626,83,0.164,0.736,0.906,0.585,0.106,-7.589,0.048,137.001,4
38spM0LahLUfQhOMAqA7AI,Be Your Girl (Kaytranada Edition),Be Your Girl (Kaytranada Edition),Teedra Moses,2018-05-04,268087,71,0.208,0.864,0.682,5.27e-06,0.1,-6.73,0.386,115.012,4
60ByM4iRPMZ7h8b1a32Ur0,Dem Boy Paigon,The 15th Day,J Hus,2017-02-27,159013,59,0.387,0.784,0.699,0.0,0.134,-8.476,0.405,99.888,4
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Made In Lagos,Wizkid,2020-10-29,248040,76,0.0266,0.849,0.707,8.58e-06,0.618,-6.002,0.113,104.027,4
3gw91o4at6nDzewF9Hxzs7,No Excuses,No Excuses,Bru-C,2022-04-28,222453,71,0.105,0.678,0.732,1.56e-05,0.306,-5.696,0.0465,87.495,4
2lEl1iNGpz9r2B7R5BqXSD,Ye,Outside,Burna Boy,2018-01-26,231618,58,0.018,0.501,0.592,0.000138,0.174,-5.923,0.446,202.003,4
4JSEMSiKPVcIEBQIlmGuI3,Simmer (feat. Burna Boy),Simmer (feat. Burna Boy),Mahalia,2019-07-03,167680,55,0.227,0.695,0.746,0.0,0.254,-3.952,0.0482,91.698,4
0lk5tzmaJWVAv5GBvpm3xu,Peru,Peru,Fireboy DML,2021-07-21,151640,63,0.572,0.951,0.415,0.00403,0.0792,-6.847,0.077,108.014,4
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Be Honest (feat. Burna Boy),Jorja Smith,2019-08-16,207030,73,0.311,0.757,0.737,0.0,0.113,-6.728,0.114,98.057,4
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,Afraid To Feel,LF SYSTEM,2022-05-02,177524,83,0.0166,0.578,0.912,0.00362,0.273,-3.929,0.114,127.87,4
7sd72KZS8D59g5NmhxyHpJ,Toast,Rapture EP,Koffee,2019-03-14,191502,71,0.0342,0.906,0.638,1.7e-05,0.0725,-7.917,0.256,99.959,4
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,2022-08-12,170977,80,0.0645,0.95,0.891,1.77e-05,0.309,-2.653,0.241,133.01,4
4LPNkxES0zCGn6S2Y1vmJN,Last Last,"Love, Damini",Burna Boy,2022-07-07,172342,67,0.143,0.812,0.563,0.0,0.0833,-4.455,0.0887,87.979,4
6RZo8T7GY9EoWZXC5i2587,go - goddard. Remix,Go (Remixes),Cat Burns,2022-03-25,192514,71,0.222,0.728,0.689,6.14e-05,0.107,-6.601,0.13,89.973,4
3sTN90bIP2cJ1783ctHykO,Love$ick (feat. A$AP Rocky),Mura Masa,Mura Masa,2017-07-14,192160,76,0.147,0.625,0.763,0.0106,0.214,-4.997,0.129,88.753,4
3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),PSYCHODRAMA,Dave,2019-03-08,241293,81,0.271,0.812,0.496,0.0,0.0955,-5.969,0.297,109.979,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,82,0.244,0.761,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4
2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,Baby Girl,Disco Lines,2022-06-15,111074,80,0.0921,0.73,0.907,0.114,0.23,-3.72,0.0606,120.968,4
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Culture II,Migos,2018-01-26,190288,78,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,181.982,4
3X2Aw6bQ7TfMMKsTzjTlDg,Waterfall,Waterfall,Disclosure,2022-03-22,232120,67,0.0212,0.691,0.733,5.61e-05,0.0894,-6.887,0.0572,128.038,4
3pudQCMnsFGwOElTZmuml8,Baby,Baby,Aitch,2022-03-10,177733,66,0.194,0.769,0.868,0.0,0.159,-5.772,0.214,103.909,4
45lKz9WsEol7FEV8HhjSjZ,Finesse,Pheelz Good,Pheelz,2023-02-10,151764,57,0.504,0.861,0.537,0.0,0.289,-8.199,0.159,102.014,4
0JmKkvlDtgPIYwLdxPNtyx,Talkin the Hardest,PAY CLOSE ATTENTION: XL Recordings,Various Artists,2014-08-25,160626,58,0.0888,0.482,0.834,0.0,0.167,-4.262,0.256,117.334,5
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Heavy Is The Head,Stormzy,2019-12-13,216706,73,0.00838,0.817,0.781,5.21e-06,0.123,-4.178,0.112,104.0,4
4USHZ3omhEBGjHLD9BIJYs,No Words,Game Over,Dave,2017-11-03,210904,67,0.344,0.781,0.736,0.0,0.125,-5.413,0.29,100.55,4
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay The First,CKay,2019-08-30,145800,84,0.365,0.727,0.739,0.00137,0.161,-3.805,0.0411,93.005,4
0UTmS76yJwuCpiKEn16uN5,1991,1991 - EP,Azealia Banks,2012-05-28,210478,63,0.0424,0.853,0.686,2.79e-06,0.0866,-8.314,0.268,122.97,4
7AODNxFNPnKaz4hURLzw5l,Ladbroke Grove,AJ Tracey,AJ Tracey,2019-02-08,190537,72,0.0933,0.902,0.839,0.0,0.102,-9.447,0.208,133.989,4
0wHFktze2PHC5jDt3B17DC,First Class,Come Home The Kids Miss You,Jack Harlow,2022-05-06,173947,84,0.111,0.902,0.582,3.18e-06,0.111,-5.902,0.109,107.005,4
6NJfIydBMYrXvlaXsFxmc8,Ain't It Different (feat. AJ Tracey & Stormzy),Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,2020-08-20,196363,65,0.00988,0.767,0.569,1.45e-05,0.109,-6.805,0.216,77.052,4
02kDW379Yfd5PzW5A6vuGt,Lemonade,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-08-14,195428,75,0.256,0.799,0.66,0.0,0.111,-6.153,0.079,140.04,4
7u3w4fQhulC1etJbdfmv3Q,IFTK,IFTK,Tion Wayne,2022-05-12,190684,71,0.0781,0.614,0.82,8.18e-05,0.618,-4.32,0.226,146.235,4
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,160000,83,0.65,0.709,0.548,1.59e-06,0.133,-8.493,0.353,83.995,4
32pPek0KsHsMSSFogNu49f,Wasted,Wasted,Digga D,2021-08-13,174545,60,0.174,0.763,0.666,0.0,0.108,-10.844,0.359,143.0,4
4PYfFHKfjYz6dwAtZhBy1z,Obsessed With You,Obsessed With You,Central Cee,2021-09-10,108650,70,0.192,0.746,0.825,0.0,0.365,-4.457,0.0435,143.062,4
4vyG9ZhHT8MKJE5mTICMFC,Still Sleepless,Still Sleepless,D.O.D,2021-09-17,162879,74,0.0156,0.628,0.738,0.281,0.153,-5.045,0.0367,125.928,4
7B0gxo0jQCy5Lk93RIODAC,Baianá,Baianá,Nia Archives,2022-09-30,152558,67,0.00198,0.531,0.89,0.497,0.0913,-6.308,0.144,169.963,4
1DxRMgLoWXgmIFF2Unp5pD,Packs and Potions,Packs and Potions,HAZEY,2022-01-14,160551,59,0.272,0.872,0.525,1.76e-06,0.0691,-6.374,0.419,144.941,4
51ODNNDZm21HU7wI7cccRr,Latch,Settle (Special Edition),Disclosure,2013-06-03,255631,78,0.0159,0.503,0.727,9.45e-05,0.0895,-5.456,0.167,121.985,4
4eVU4U063iMLFJFXb9kzkb,Come Over (feat. Anne-Marie & Tion Wayne),Come Over (feat. Anne-Marie & Tion Wayne),Rudimental,2020-08-28,206657,56,0.0442,0.797,0.672,0.0027,0.149,-6.135,0.0477,131.978,4
1tNJrcVe6gwLEiZCtprs1u,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,177666,78,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,4
4vzJrkfHbCGaodPA5RY5BV,Loading,Wild West,Central Cee,2021-03-12,173333,78,0.732,0.85,0.68,0.0,0.0964,-6.18,0.338,144.006,1
7pnQ23WgZca9jEfMts9qsR,Latest Trends,Latest Trends,A1 x J1,2021-02-04,158117,69,0.085,0.716,0.513,0.0,0.12,-10.159,0.223,141.894,4
3FMedgGsLUNwx8NciePFEK,Reggae & Calypso (Russ Millions x Buni x YV),One Of A Kind Music Presents: Reggae & Calypso (Russ Millions x Buni x YV),Russ Millions,2022-02-10,141276,73,0.413,0.759,0.803,0.0,0.362,-6.77,0.277,140.994,4
11RIJRbBfyLlJut96itSFd,Energy (Stay Far Away),Energy (Stay Far Away),Skepta,2018-06-20,199521,68,0.345,0.836,0.614,9.86e-05,0.088,-4.543,0.311,101.97,4
5C29RTtzXBODKoZn0aB4zb,FOUND LOVE (feat. Carrie Baxter),FOUND LOVE (feat. Carrie Baxter),NOTION,2021-07-09,136615,60,0.0986,0.754,0.795,0.271,0.0405,-4.565,0.256,130.049,4
3akHSrXZfjmnb8JC35h6iH,Cardboard Box - Happi Remix,Cardboard Box (Happi Remix),FLO,2022-10-07,150638,36,0.449,0.46,0.764,0.0,0.21,-3.51,0.193,93.89,4
6Uj1ctrBOjOas8xZXGqKk4,Woman,Planet Her,Doja Cat,2021-06-25,172626,88,0.0888,0.824,0.764,0.00294,0.117,-4.175,0.0854,107.998,4
7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),Night Away (Dance) (feat. Tion Wayne),A1 x J1,2022-03-03,175774,72,0.235,0.706,0.552,0.0,0.144,-9.479,0.0833,142.037,4
4FEcEwbE2vsqhxbTPtiNTL,Summer 91 (Looking Back),Summer 91 (Looking Back),Noizu,2021-01-15,180000,70,0.0159,0.509,0.953,3.3e-05,0.28,-4.954,0.0414,125.015,4
2x4IWUXkoHd6eQ9SrUAuxs,Club Controller,Re Mmino,Prince Kaybee,2019-03-08,361750,39,0.00692,0.827,0.87,0.136,0.0438,-8.054,0.0392,125.008,4
7IAMurey3mCF73caRZcdOC,John Vuli Gate,John Vuli Gate (feat. Ntosh Gazi & Colano),Mapara A Jazz,2020-10-16,355033,37,0.00672,0.884,0.679,4.05e-06,0.0353,-9.041,0.0581,113.002,4
3KusE22BUn5yqmjHGWADVz,Y-Tjukuja,Shisa Nyama,Various Artists,2020-08-28,309440,34,0.0177,0.97,0.729,0.0,0.0759,-5.432,0.17,125.036,4
0cI6D4xalZBLOMRs4Huuag,Omunye,Gqom Is the Future,Distruction Boyz,2017-10-20,320000,45,0.00644,0.939,0.873,0.17,0.0892,-5.264,0.0605,126.042,4
75sTLVjlWPUTobrRE6rWLz,"iWalk Ye Phara (feat. Moonchild Sanelly, K.O & Zulu Mkhathini)","iWalk Ye Phara (feat. Moonchild Sanelly, K.O & Zulu Mkhathini)",DJ Maphorisa,2018-06-29,247616,38,0.292,0.879,0.661,2.73e-05,0.172,-3.533,0.123,125.962,4
4sqbcASPcaHxpXhioFi0RE,Makhe (feat. Moonchild Sanelly),Blaqboy Music Presents Gqom Wave,DJ Maphorisa,2017-11-17,371973,44,0.000179,0.94,0.713,0.217,0.0623,-6.766,0.0455,125.013,4
